op name, kernel name, exec duration (ms), global size, local size, output size
Kcur-15,kernel_rope_neox_f32,0.003000,512x9x1,64x1x1,128x8x9x1
cache_k_l15 (view),kernel_set_rows_f16_i64,0.003700,9216x1x1,1024x1x1,1024x40192x1x1
cache_v_l15 (view),kernel_set_rows_f16_i64,0.002800,9216x1x1,1024x1x1,1024x40192x1x1
node_550,flash_attn_blk_f16,0.024500,8x1x1,0x0x0,128x16x9x1
node_550,flash_attn_f32_f16,0.064100,128x16x0,128x1x0,128x16x9x1
node_552,kernel_transpose_32_16,0.005300,512x4x0,1x16x0,2048x9x1x1
node_552,kernel_gemm_noshuffle_q4_0_f32,0.329900,2x512x1,1x128x1,2048x9x1x1
ffn_inp-15,kernel_add,0.014100,576x1x1,64x1x1,2048x9x1x1
ffn_norm-15,kernel_rms_norm_mul,0.005500,9216x1x1,1024x1x1,2048x9x1x1
ffn_gate-15,kernel_transpose_32_16,0.005300,512x4x0,1x16x0,6144x9x1x1
ffn_gate-15,kernel_gemm_noshuffle_q4_0_f32,0.342700,2x1536x1,1x128x1,6144x9x1x1
ffn_up-15,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,6144x9x1x1
ffn_up-15,kernel_gemm_noshuffle_q4_0_f32,0.344100,2x1536x1,1x128x1,6144x9x1x1
ffn_swiglu-15,kernel_swiglu,0.008500,4608x1x1,512x1x1,6144x9x1x1
ffn_out-15,kernel_transpose_32_16,0.011100,1536x4x0,1x16x0,2048x9x1x1
ffn_out-15,kernel_gemm_noshuffle_q4_0_f32,0.974300,2x512x1,1x128x1,2048x9x1x1
l_out-15,kernel_add,0.013600,576x1x1,64x1x1,2048x9x1x1
attn_norm-16,kernel_rms_norm_mul,0.005800,9216x1x1,1024x1x1,2048x9x1x1
Qcur-16,kernel_transpose_32_16,0.004900,512x4x0,1x16x0,2048x9x1x1
Qcur-16,kernel_gemm_noshuffle_q4_0_f32,0.327100,2x512x1,1x128x1,2048x9x1x1
Qcur_normed-16,kernel_rms_norm_mul,0.006800,2048x9x1,128x1x1,128x16x9x1
Qcur-16,kernel_rope_neox_f32,0.004500,1024x9x1,64x1x1,128x16x9x1
Vcur-16,kernel_transpose_32_16,0.004900,512x4x0,1x16x0,1024x9x1x1
Vcur-16,kernel_gemm_noshuffle_q4_0_f32,0.326100,2x256x1,1x128x1,1024x9x1x1
Kcur-16,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,1024x9x1x1
Kcur-16,kernel_gemm_noshuffle_q4_0_f32,0.327400,2x256x1,1x128x1,1024x9x1x1
Kcur_normed-16,kernel_rms_norm_mul,0.004700,1024x9x1,128x1x1,128x8x9x1
Kcur-16,kernel_rope_neox_f32,0.003100,512x9x1,64x1x1,128x8x9x1
cache_k_l16 (view),kernel_set_rows_f16_i64,0.002900,9216x1x1,1024x1x1,1024x40192x1x1
cache_v_l16 (view),kernel_set_rows_f16_i64,0.002900,9216x1x1,1024x1x1,1024x40192x1x1
node_585,flash_attn_blk_f16,0.024000,8x1x1,0x0x0,128x16x9x1
node_585,flash_attn_f32_f16,0.062400,128x16x0,128x1x0,128x16x9x1
node_587,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,2048x9x1x1
node_587,kernel_gemm_noshuffle_q4_0_f32,0.340600,2x512x1,1x128x1,2048x9x1x1
ffn_inp-16,kernel_add,0.013000,576x1x1,64x1x1,2048x9x1x1
ffn_norm-16,kernel_rms_norm_mul,0.005500,9216x1x1,1024x1x1,2048x9x1x1
ffn_gate-16,kernel_transpose_32_16,0.004800,512x4x0,1x16x0,6144x9x1x1
ffn_gate-16,kernel_gemm_noshuffle_q4_0_f32,0.340300,2x1536x1,1x128x1,6144x9x1x1
ffn_up-16,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,6144x9x1x1
ffn_up-16,kernel_gemm_noshuffle_q4_0_f32,0.342700,2x1536x1,1x128x1,6144x9x1x1
ffn_swiglu-16,kernel_swiglu,0.008400,4608x1x1,512x1x1,6144x9x1x1
ffn_out-16,kernel_transpose_32_16,0.010300,1536x4x0,1x16x0,2048x9x1x1
ffn_out-16,kernel_gemm_noshuffle_q4_0_f32,1.007500,2x512x1,1x128x1,2048x9x1x1
l_out-16,kernel_add,0.013500,576x1x1,64x1x1,2048x9x1x1
attn_norm-17,kernel_rms_norm_mul,0.005400,9216x1x1,1024x1x1,2048x9x1x1
Qcur-17,kernel_transpose_32_16,0.004700,512x4x0,1x16x0,2048x9x1x1
Qcur-17,kernel_gemm_noshuffle_q4_0_f32,0.338600,2x512x1,1x128x1,2048x9x1x1
Qcur_normed-17,kernel_rms_norm_mul,0.007100,2048x9x1,128x1x1,128x16x9x1
Qcur-17,kernel_rope_neox_f32,0.004100,1024x9x1,64x1x1,128x16x9x1
Vcur-17,kernel_transpose_32_16,0.005400,512x4x0,1x16x0,1024x9x1x1
Vcur-17,kernel_gemm_noshuffle_q4_0_f32,0.328900,2x256x1,1x128x1,1024x9x1x1
Kcur-17,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,1024x9x1x1
Kcur-17,kernel_gemm_noshuffle_q4_0_f32,0.325900,2x256x1,1x128x1,1024x9x1x1
Kcur_normed-17,kernel_rms_norm_mul,0.004600,1024x9x1,128x1x1,128x8x9x1
Kcur-17,kernel_rope_neox_f32,0.003100,512x9x1,64x1x1,128x8x9x1
cache_k_l17 (view),kernel_set_rows_f16_i64,0.002900,9216x1x1,1024x1x1,1024x40192x1x1
cache_v_l17 (view),kernel_set_rows_f16_i64,0.003000,9216x1x1,1024x1x1,1024x40192x1x1
node_620,flash_attn_blk_f16,0.024500,8x1x1,0x0x0,128x16x9x1
node_620,flash_attn_f32_f16,0.062300,128x16x0,128x1x0,128x16x9x1
node_622,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,2048x9x1x1
node_622,kernel_gemm_noshuffle_q4_0_f32,0.327000,2x512x1,1x128x1,2048x9x1x1
ffn_inp-17,kernel_add,0.013100,576x1x1,64x1x1,2048x9x1x1
ffn_norm-17,kernel_rms_norm_mul,0.005400,9216x1x1,1024x1x1,2048x9x1x1
ffn_gate-17,kernel_transpose_32_16,0.004700,512x4x0,1x16x0,6144x9x1x1
ffn_gate-17,kernel_gemm_noshuffle_q4_0_f32,0.346400,2x1536x1,1x128x1,6144x9x1x1
ffn_up-17,kernel_transpose_32_16,0.005500,512x4x0,1x16x0,6144x9x1x1
ffn_up-17,kernel_gemm_noshuffle_q4_0_f32,0.341700,2x1536x1,1x128x1,6144x9x1x1
ffn_swiglu-17,kernel_swiglu,0.008400,4608x1x1,512x1x1,6144x9x1x1
ffn_out-17,kernel_transpose_32_16,0.011300,1536x4x0,1x16x0,2048x9x1x1
ffn_out-17,kernel_gemm_noshuffle_q4_0_f32,0.983000,2x512x1,1x128x1,2048x9x1x1
l_out-17,kernel_add,0.013700,576x1x1,64x1x1,2048x9x1x1
attn_norm-18,kernel_rms_norm_mul,0.005500,9216x1x1,1024x1x1,2048x9x1x1
Qcur-18,kernel_transpose_32_16,0.004700,512x4x0,1x16x0,2048x9x1x1
Qcur-18,kernel_gemm_noshuffle_q4_0_f32,0.328500,2x512x1,1x128x1,2048x9x1x1
Qcur_normed-18,kernel_rms_norm_mul,0.006800,2048x9x1,128x1x1,128x16x9x1
Qcur-18,kernel_rope_neox_f32,0.004400,1024x9x1,64x1x1,128x16x9x1
Vcur-18,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,1024x9x1x1
Vcur-18,kernel_gemm_noshuffle_q4_0_f32,0.325600,2x256x1,1x128x1,1024x9x1x1
Kcur-18,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,1024x9x1x1
Kcur-18,kernel_gemm_noshuffle_q4_0_f32,0.330200,2x256x1,1x128x1,1024x9x1x1
Kcur_normed-18,kernel_rms_norm_mul,0.004400,1024x9x1,128x1x1,128x8x9x1
Kcur-18,kernel_rope_neox_f32,0.003400,512x9x1,64x1x1,128x8x9x1
cache_k_l18 (view),kernel_set_rows_f16_i64,0.002900,9216x1x1,1024x1x1,1024x40192x1x1
cache_v_l18 (view),kernel_set_rows_f16_i64,0.002800,9216x1x1,1024x1x1,1024x40192x1x1
node_655,flash_attn_blk_f16,0.024000,8x1x1,0x0x0,128x16x9x1
node_655,flash_attn_f32_f16,0.062300,128x16x0,128x1x0,128x16x9x1
node_657,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,2048x9x1x1
node_657,kernel_gemm_noshuffle_q4_0_f32,0.338500,2x512x1,1x128x1,2048x9x1x1
ffn_inp-18,kernel_add,0.013200,576x1x1,64x1x1,2048x9x1x1
ffn_norm-18,kernel_rms_norm_mul,0.005900,9216x1x1,1024x1x1,2048x9x1x1
ffn_gate-18,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,6144x9x1x1
ffn_gate-18,kernel_gemm_noshuffle_q4_0_f32,0.342200,2x1536x1,1x128x1,6144x9x1x1
ffn_up-18,kernel_transpose_32_16,0.005200,512x4x0,1x16x0,6144x9x1x1
ffn_up-18,kernel_gemm_noshuffle_q4_0_f32,0.345700,2x1536x1,1x128x1,6144x9x1x1
ffn_swiglu-18,kernel_swiglu,0.008000,4608x1x1,512x1x1,6144x9x1x1
ffn_out-18,kernel_transpose_32_16,0.010900,1536x4x0,1x16x0,2048x9x1x1
ffn_out-18,kernel_gemm_noshuffle_q4_0_f32,1.012000,2x512x1,1x128x1,2048x9x1x1
l_out-18,kernel_add,0.013600,576x1x1,64x1x1,2048x9x1x1
attn_norm-19,kernel_rms_norm_mul,0.005400,9216x1x1,1024x1x1,2048x9x1x1
Qcur-19,kernel_transpose_32_16,0.004800,512x4x0,1x16x0,2048x9x1x1
Qcur-19,kernel_gemm_noshuffle_q4_0_f32,0.340800,2x512x1,1x128x1,2048x9x1x1
Qcur_normed-19,kernel_rms_norm_mul,0.006700,2048x9x1,128x1x1,128x16x9x1
Qcur-19,kernel_rope_neox_f32,0.004300,1024x9x1,64x1x1,128x16x9x1
Vcur-19,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,1024x9x1x1
Vcur-19,kernel_gemm_noshuffle_q4_0_f32,0.324500,2x256x1,1x128x1,1024x9x1x1
Kcur-19,kernel_transpose_32_16,0.005300,512x4x0,1x16x0,1024x9x1x1
Kcur-19,kernel_gemm_noshuffle_q4_0_f32,0.325000,2x256x1,1x128x1,1024x9x1x1
Kcur_normed-19,kernel_rms_norm_mul,0.004600,1024x9x1,128x1x1,128x8x9x1
Kcur-19,kernel_rope_neox_f32,0.003100,512x9x1,64x1x1,128x8x9x1
cache_k_l19 (view),kernel_set_rows_f16_i64,0.002900,9216x1x1,1024x1x1,1024x40192x1x1
cache_v_l19 (view),kernel_set_rows_f16_i64,0.003100,9216x1x1,1024x1x1,1024x40192x1x1
node_690,flash_attn_blk_f16,0.023900,8x1x1,0x0x0,128x16x9x1
node_690,flash_attn_f32_f16,0.063000,128x16x0,128x1x0,128x16x9x1
node_692,kernel_transpose_32_16,0.005200,512x4x0,1x16x0,2048x9x1x1
node_692,kernel_gemm_noshuffle_q4_0_f32,0.328700,2x512x1,1x128x1,2048x9x1x1
ffn_inp-19,kernel_add,0.013200,576x1x1,64x1x1,2048x9x1x1
ffn_norm-19,kernel_rms_norm_mul,0.005400,9216x1x1,1024x1x1,2048x9x1x1
ffn_gate-19,kernel_transpose_32_16,0.004700,512x4x0,1x16x0,6144x9x1x1
ffn_gate-19,kernel_gemm_noshuffle_q4_0_f32,0.345600,2x1536x1,1x128x1,6144x9x1x1
ffn_up-19,kernel_transpose_32_16,0.008400,512x4x0,1x16x0,6144x9x1x1
ffn_up-19,kernel_gemm_noshuffle_q4_0_f32,0.332500,2x1536x1,1x128x1,6144x9x1x1
ffn_swiglu-19,kernel_swiglu,0.009000,4608x1x1,512x1x1,6144x9x1x1
ffn_out-19,kernel_transpose_32_16,0.011100,1536x4x0,1x16x0,2048x9x1x1
ffn_out-19,kernel_gemm_noshuffle_q4_0_f32,0.942600,2x512x1,1x128x1,2048x9x1x1
l_out-19,kernel_add,0.014800,576x1x1,64x1x1,2048x9x1x1
attn_norm-20,kernel_rms_norm_mul,0.005600,9216x1x1,1024x1x1,2048x9x1x1
Qcur-20,kernel_transpose_32_16,0.004600,512x4x0,1x16x0,2048x9x1x1
Qcur-20,kernel_gemm_noshuffle_q4_0_f32,0.317700,2x512x1,1x128x1,2048x9x1x1
Qcur_normed-20,kernel_rms_norm_mul,0.006600,2048x9x1,128x1x1,128x16x9x1
Qcur-20,kernel_rope_neox_f32,0.005000,1024x9x1,64x1x1,128x16x9x1
Vcur-20,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,1024x9x1x1
Vcur-20,kernel_gemm_noshuffle_q4_0_f32,0.316200,2x256x1,1x128x1,1024x9x1x1
Kcur-20,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,1024x9x1x1
Kcur-20,kernel_gemm_noshuffle_q4_0_f32,0.315700,2x256x1,1x128x1,1024x9x1x1
Kcur_normed-20,kernel_rms_norm_mul,0.005000,1024x9x1,128x1x1,128x8x9x1
Kcur-20,kernel_rope_neox_f32,0.003400,512x9x1,64x1x1,128x8x9x1
cache_k_l20 (view),kernel_set_rows_f16_i64,0.003000,9216x1x1,1024x1x1,1024x40192x1x1
cache_v_l20 (view),kernel_set_rows_f16_i64,0.003000,9216x1x1,1024x1x1,1024x40192x1x1
node_725,flash_attn_blk_f16,0.024200,8x1x1,0x0x0,128x16x9x1
node_725,flash_attn_f32_f16,0.063100,128x16x0,128x1x0,128x16x9x1
node_727,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,2048x9x1x1
node_727,kernel_gemm_noshuffle_q4_0_f32,0.327800,2x512x1,1x128x1,2048x9x1x1
ffn_inp-20,kernel_add,0.013300,576x1x1,64x1x1,2048x9x1x1
ffn_norm-20,kernel_rms_norm_mul,0.005900,9216x1x1,1024x1x1,2048x9x1x1
ffn_gate-20,kernel_transpose_32_16,0.004900,512x4x0,1x16x0,6144x9x1x1
ffn_gate-20,kernel_gemm_noshuffle_q4_0_f32,0.327300,2x1536x1,1x128x1,6144x9x1x1
ffn_up-20,kernel_transpose_32_16,0.005700,512x4x0,1x16x0,6144x9x1x1
ffn_up-20,kernel_gemm_noshuffle_q4_0_f32,0.327000,2x1536x1,1x128x1,6144x9x1x1
ffn_swiglu-20,kernel_swiglu,0.009000,4608x1x1,512x1x1,6144x9x1x1
ffn_out-20,kernel_transpose_32_16,0.010900,1536x4x0,1x16x0,2048x9x1x1
ffn_out-20,kernel_gemm_noshuffle_q4_0_f32,0.978300,2x512x1,1x128x1,2048x9x1x1
l_out-20,kernel_add,0.014100,576x1x1,64x1x1,2048x9x1x1
attn_norm-21,kernel_rms_norm_mul,0.005500,9216x1x1,1024x1x1,2048x9x1x1
Qcur-21,kernel_transpose_32_16,0.004900,512x4x0,1x16x0,2048x9x1x1
Qcur-21,kernel_gemm_noshuffle_q4_0_f32,0.327000,2x512x1,1x128x1,2048x9x1x1
Qcur_normed-21,kernel_rms_norm_mul,0.006400,2048x9x1,128x1x1,128x16x9x1
Qcur-21,kernel_rope_neox_f32,0.004300,1024x9x1,64x1x1,128x16x9x1
Vcur-21,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,1024x9x1x1
Vcur-21,kernel_gemm_noshuffle_q4_0_f32,0.319100,2x256x1,1x128x1,1024x9x1x1
Kcur-21,kernel_transpose_32_16,0.005400,512x4x0,1x16x0,1024x9x1x1
Kcur-21,kernel_gemm_noshuffle_q4_0_f32,0.314200,2x256x1,1x128x1,1024x9x1x1
Kcur_normed-21,kernel_rms_norm_mul,0.004900,1024x9x1,128x1x1,128x8x9x1
Kcur-21,kernel_rope_neox_f32,0.003200,512x9x1,64x1x1,128x8x9x1
cache_k_l21 (view),kernel_set_rows_f16_i64,0.003100,9216x1x1,1024x1x1,1024x40192x1x1
cache_v_l21 (view),kernel_set_rows_f16_i64,0.003100,9216x1x1,1024x1x1,1024x40192x1x1
node_760,flash_attn_blk_f16,0.024300,8x1x1,0x0x0,128x16x9x1
node_760,flash_attn_f32_f16,0.063300,128x16x0,128x1x0,128x16x9x1
node_762,kernel_transpose_32_16,0.005200,512x4x0,1x16x0,2048x9x1x1
node_762,kernel_gemm_noshuffle_q4_0_f32,0.316200,2x512x1,1x128x1,2048x9x1x1
ffn_inp-21,kernel_add,0.013600,576x1x1,64x1x1,2048x9x1x1
ffn_norm-21,kernel_rms_norm_mul,0.005400,9216x1x1,1024x1x1,2048x9x1x1
ffn_gate-21,kernel_transpose_32_16,0.004600,512x4x0,1x16x0,6144x9x1x1
ffn_gate-21,kernel_gemm_noshuffle_q4_0_f32,0.333000,2x1536x1,1x128x1,6144x9x1x1
ffn_up-21,kernel_transpose_32_16,0.005200,512x4x0,1x16x0,6144x9x1x1
ffn_up-21,kernel_gemm_noshuffle_q4_0_f32,0.330600,2x1536x1,1x128x1,6144x9x1x1
ffn_swiglu-21,kernel_swiglu,0.007800,4608x1x1,512x1x1,6144x9x1x1
ffn_out-21,kernel_transpose_32_16,0.010700,1536x4x0,1x16x0,2048x9x1x1
ffn_out-21,kernel_gemm_noshuffle_q4_0_f32,0.940600,2x512x1,1x128x1,2048x9x1x1
l_out-21,kernel_add,0.013600,576x1x1,64x1x1,2048x9x1x1
attn_norm-22,kernel_rms_norm_mul,0.005400,9216x1x1,1024x1x1,2048x9x1x1
Qcur-22,kernel_transpose_32_16,0.004600,512x4x0,1x16x0,2048x9x1x1
Qcur-22,kernel_gemm_noshuffle_q4_0_f32,0.315700,2x512x1,1x128x1,2048x9x1x1
Qcur_normed-22,kernel_rms_norm_mul,0.006400,2048x9x1,128x1x1,128x16x9x1
Qcur-22,kernel_rope_neox_f32,0.004300,1024x9x1,64x1x1,128x16x9x1
Vcur-22,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,1024x9x1x1
Vcur-22,kernel_gemm_noshuffle_q4_0_f32,0.314700,2x256x1,1x128x1,1024x9x1x1
Kcur-22,kernel_transpose_32_16,0.004900,512x4x0,1x16x0,1024x9x1x1
Kcur-22,kernel_gemm_noshuffle_q4_0_f32,0.319100,2x256x1,1x128x1,1024x9x1x1
Kcur_normed-22,kernel_rms_norm_mul,0.005200,1024x9x1,128x1x1,128x8x9x1
Kcur-22,kernel_rope_neox_f32,0.002900,512x9x1,64x1x1,128x8x9x1
cache_k_l22 (view),kernel_set_rows_f16_i64,0.003000,9216x1x1,1024x1x1,1024x40192x1x1
cache_v_l22 (view),kernel_set_rows_f16_i64,0.003300,9216x1x1,1024x1x1,1024x40192x1x1
node_795,flash_attn_blk_f16,0.024400,8x1x1,0x0x0,128x16x9x1
node_795,flash_attn_f32_f16,0.061900,128x16x0,128x1x0,128x16x9x1
node_797,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,2048x9x1x1
node_797,kernel_gemm_noshuffle_q4_0_f32,0.327300,2x512x1,1x128x1,2048x9x1x1
ffn_inp-22,kernel_add,0.013100,576x1x1,64x1x1,2048x9x1x1
ffn_norm-22,kernel_rms_norm_mul,0.005300,9216x1x1,1024x1x1,2048x9x1x1
ffn_gate-22,kernel_transpose_32_16,0.004700,512x4x0,1x16x0,6144x9x1x1
ffn_gate-22,kernel_gemm_noshuffle_q4_0_f32,0.326300,2x1536x1,1x128x1,6144x9x1x1
ffn_up-22,kernel_transpose_32_16,0.005600,512x4x0,1x16x0,6144x9x1x1
ffn_up-22,kernel_gemm_noshuffle_q4_0_f32,0.327400,2x1536x1,1x128x1,6144x9x1x1
ffn_swiglu-22,kernel_swiglu,0.008900,4608x1x1,512x1x1,6144x9x1x1
ffn_out-22,kernel_transpose_32_16,0.011400,1536x4x0,1x16x0,2048x9x1x1
ffn_out-22,kernel_gemm_noshuffle_q4_0_f32,0.972000,2x512x1,1x128x1,2048x9x1x1
l_out-22,kernel_add,0.014500,576x1x1,64x1x1,2048x9x1x1
attn_norm-23,kernel_rms_norm_mul,0.005500,9216x1x1,1024x1x1,2048x9x1x1
Qcur-23,kernel_transpose_32_16,0.005400,512x4x0,1x16x0,2048x9x1x1
Qcur-23,kernel_gemm_noshuffle_q4_0_f32,0.328300,2x512x1,1x128x1,2048x9x1x1
Qcur_normed-23,kernel_rms_norm_mul,0.006600,2048x9x1,128x1x1,128x16x9x1
Qcur-23,kernel_rope_neox_f32,0.004500,1024x9x1,64x1x1,128x16x9x1
Vcur-23,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,1024x9x1x1
Vcur-23,kernel_gemm_noshuffle_q4_0_f32,0.315300,2x256x1,1x128x1,1024x9x1x1
Kcur-23,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,1024x9x1x1
Kcur-23,kernel_gemm_noshuffle_q4_0_f32,0.313800,2x256x1,1x128x1,1024x9x1x1
Kcur_normed-23,kernel_rms_norm_mul,0.004700,1024x9x1,128x1x1,128x8x9x1
Kcur-23,kernel_rope_neox_f32,0.003100,512x9x1,64x1x1,128x8x9x1
cache_k_l23 (view),kernel_set_rows_f16_i64,0.003000,9216x1x1,1024x1x1,1024x40192x1x1
cache_v_l23 (view),kernel_set_rows_f16_i64,0.003000,9216x1x1,1024x1x1,1024x40192x1x1
node_830,flash_attn_blk_f16,0.024300,8x1x1,0x0x0,128x16x9x1
node_830,flash_attn_f32_f16,0.063200,128x16x0,128x1x0,128x16x9x1
node_832,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,2048x9x1x1
node_832,kernel_gemm_noshuffle_q4_0_f32,0.316900,2x512x1,1x128x1,2048x9x1x1
ffn_inp-23,kernel_add,0.013500,576x1x1,64x1x1,2048x9x1x1
ffn_norm-23,kernel_rms_norm_mul,0.005200,9216x1x1,1024x1x1,2048x9x1x1
ffn_gate-23,kernel_transpose_32_16,0.004700,512x4x0,1x16x0,6144x9x1x1
ffn_gate-23,kernel_gemm_noshuffle_q4_0_f32,0.334000,2x1536x1,1x128x1,6144x9x1x1
ffn_up-23,kernel_transpose_32_16,0.005700,512x4x0,1x16x0,6144x9x1x1
ffn_up-23,kernel_gemm_noshuffle_q4_0_f32,0.334200,2x1536x1,1x128x1,6144x9x1x1
ffn_swiglu-23,kernel_swiglu,0.009000,4608x1x1,512x1x1,6144x9x1x1
ffn_out-23,kernel_transpose_32_16,0.011000,1536x4x0,1x16x0,2048x9x1x1
ffn_out-23,kernel_gemm_noshuffle_q4_0_f32,0.943300,2x512x1,1x128x1,2048x9x1x1
l_out-23,kernel_add,0.014400,576x1x1,64x1x1,2048x9x1x1
attn_norm-24,kernel_rms_norm_mul,0.005600,9216x1x1,1024x1x1,2048x9x1x1
Qcur-24,kernel_transpose_32_16,0.004900,512x4x0,1x16x0,2048x9x1x1
Qcur-24,kernel_gemm_noshuffle_q4_0_f32,0.316900,2x512x1,1x128x1,2048x9x1x1
Qcur_normed-24,kernel_rms_norm_mul,0.006400,2048x9x1,128x1x1,128x16x9x1
Qcur-24,kernel_rope_neox_f32,0.004500,1024x9x1,64x1x1,128x16x9x1
Vcur-24,kernel_transpose_32_16,0.004900,512x4x0,1x16x0,1024x9x1x1
Vcur-24,kernel_gemm_noshuffle_q4_0_f32,0.315300,2x256x1,1x128x1,1024x9x1x1
Kcur-24,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,1024x9x1x1
Kcur-24,kernel_gemm_noshuffle_q4_0_f32,0.316800,2x256x1,1x128x1,1024x9x1x1
Kcur_normed-24,kernel_rms_norm_mul,0.005000,1024x9x1,128x1x1,128x8x9x1
Kcur-24,kernel_rope_neox_f32,0.003000,512x9x1,64x1x1,128x8x9x1
cache_k_l24 (view),kernel_set_rows_f16_i64,0.003100,9216x1x1,1024x1x1,1024x40192x1x1
cache_v_l24 (view),kernel_set_rows_f16_i64,0.003100,9216x1x1,1024x1x1,1024x40192x1x1
node_865,flash_attn_blk_f16,0.024600,8x1x1,0x0x0,128x16x9x1
node_865,flash_attn_f32_f16,0.062100,128x16x0,128x1x0,128x16x9x1
node_867,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,2048x9x1x1
node_867,kernel_gemm_noshuffle_q4_0_f32,0.328000,2x512x1,1x128x1,2048x9x1x1
ffn_inp-24,kernel_add,0.013300,576x1x1,64x1x1,2048x9x1x1
ffn_norm-24,kernel_rms_norm_mul,0.005400,9216x1x1,1024x1x1,2048x9x1x1
ffn_gate-24,kernel_transpose_32_16,0.004600,512x4x0,1x16x0,6144x9x1x1
ffn_gate-24,kernel_gemm_noshuffle_q4_0_f32,0.327000,2x1536x1,1x128x1,6144x9x1x1
ffn_up-24,kernel_transpose_32_16,0.005400,512x4x0,1x16x0,6144x9x1x1
ffn_up-24,kernel_gemm_noshuffle_q4_0_f32,0.327500,2x1536x1,1x128x1,6144x9x1x1
ffn_swiglu-24,kernel_swiglu,0.009300,4608x1x1,512x1x1,6144x9x1x1
ffn_out-24,kernel_transpose_32_16,0.011400,1536x4x0,1x16x0,2048x9x1x1
ffn_out-24,kernel_gemm_noshuffle_q4_0_f32,0.972800,2x512x1,1x128x1,2048x9x1x1
l_out-24,kernel_add,0.014400,576x1x1,64x1x1,2048x9x1x1
attn_norm-25,kernel_rms_norm_mul,0.005500,9216x1x1,1024x1x1,2048x9x1x1
Qcur-25,kernel_transpose_32_16,0.004700,512x4x0,1x16x0,2048x9x1x1
Qcur-25,kernel_gemm_noshuffle_q4_0_f32,0.326100,2x512x1,1x128x1,2048x9x1x1
Qcur_normed-25,kernel_rms_norm_mul,0.006900,2048x9x1,128x1x1,128x16x9x1
Qcur-25,kernel_rope_neox_f32,0.004500,1024x9x1,64x1x1,128x16x9x1
Vcur-25,kernel_transpose_32_16,0.005000,512x4x0,1x16x0,1024x9x1x1
Vcur-25,kernel_gemm_noshuffle_q4_0_f32,0.317600,2x256x1,1x128x1,1024x9x1x1
Kcur-25,kernel_transpose_32_16,0.004900,512x4x0,1x16x0,1024x9x1x1
Kcur-25,kernel_gemm_noshuffle_q4_0_f32,0.314200,2x256x1,1x128x1,1024x9x1x1
Kcur_normed-25,kernel_rms_norm_mul,0.004900,1024x9x1,128x1x1,128x8x9x1
Kcur-25,kernel_rope_neox_f32,0.002900,512x9x1,64x1x1,128x8x9x1
cache_k_l25 (view),kernel_set_rows_f16_i64,0.003900,9216x1x1,1024x1x1,1024x40192x1x1
cache_v_l25 (view),kernel_set_rows_f16_i64,0.002900,9216x1x1,1024x1x1,1024x40192x1x1
node_900,flash_attn_blk_f16,0.024300,8x1x1,0x0x0,128x16x9x1
node_900,flash_attn_f32_f16,0.063200,128x16x0,128x1x0,128x16x9x1
node_902,kernel_transpose_32_16,0.005100,512x4x0,1x16x0,2048x9x1x1
node_902,kernel_gemm_noshuffle_q4_0_f32,0.317400,2x512x1,1x128x1,2048x9x1x1
ffn_inp-25,kernel_add,0.013100,576x1x1,64x1x1,2048x9x1x1
ffn_norm-25,kernel_rms_norm_mul,0.005500,9216x1x1,1024x1x1,2048x9x1x1
ffn_gate-25,kernel_transpose_32_16,0.005300,512x4x0,1x16x0,6144x9x1x1
ffn_gate-25,kernel_gemm_noshuffle_q4_0_f32,0.330600,2x1536x1,1x128x1,6144x9x1x1
ffn_up-25,kernel_transpose_32_16,0.006000,512x4x0,1x16x0,6144x9x1x1
ffn_up-25,kernel_gemm_noshuffle_q4_0_f32,0.332500,2x1536x1,1x128x1,6144x9x1x1
ffn_swiglu-25,kernel_swiglu,0.008900,4608x1x1,512x1x1,6144x9x1x1
ffn_out-25,kernel_transpose_32_16,0.011400,1536x4x0,1x16x0,2048x9x1x1
ffn_out-25,kernel_gemm_noshuffle_q4_0_f32,0.941700,2x512x1,1x128x1,2048x9x1x1
l_out-25,kernel_add,0.014500,576x1x1,64x1x1,2048x9x1x1
