op name, kernel name, exec duration (ms), t_since_start_ms, tensor_bytes, rss_kb, global size, local size, output size
Kcur_normed-5,MUL,0.001354,1484.530052,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-5,ROPE,0.001979,1484.535677,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-5 (view),VIEW,0.000260,1484.539635,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l5 (view),SET_ROWS,0.032448,1484.575833,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-5 (view),VIEW,0.000312,1484.584218,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l5 (view),SET_ROWS,0.014062,1484.602187,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-5 (view),VIEW,0.000313,1484.606771,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-5 (view) (permuted),PERMUTE,0.020052,1484.630625,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l5 (view),VIEW,0.000312,1484.635260,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l5 (view) (permuted),PERMUTE,0.013698,1484.652708,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l5 (view),VIEW,0.000469,1484.657396,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l5 (view) (permuted),PERMUTE,0.012396,1484.673437,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_200,FLASH_ATTN_EXT,0.040313,1484.718021,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-5,RESHAPE,0.000261,1484.722396,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_202,MUL_MAT,0.143750,1484.869739,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-5,ADD,0.001458,1484.875885,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-5,RMS_NORM,0.003229,1484.882812,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-5,MUL,0.001510,1484.887916,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-5,MUL_MAT,0.162136,1485.053646,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-5,MUL_MAT,0.163802,1485.221823,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-5,GLU,0.004323,1485.230573,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-5,MUL_MAT,0.170052,1485.404635,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-5,ADD,0.001458,1485.410468,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-6,RMS_NORM,0.003334,1485.417396,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-6,MUL,0.001407,1485.422396,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-6,MUL_MAT,0.056511,1485.482448,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-6,RESHAPE,0.000312,1485.487187,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-6,RMS_NORM,0.057813,1485.548698,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-6,MUL,0.002083,1485.555156,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-6,ROPE,0.002031,1485.560833,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-6,MUL_MAT,0.035416,1485.599791,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-6,RESHAPE,0.000261,1485.604323,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-6,MUL_MAT,0.090156,1485.698177,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-6,RESHAPE,0.000469,1485.703021,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-6,RMS_NORM,0.057240,1485.763958,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-6,MUL,0.001458,1485.769791,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-6,ROPE,0.001875,1485.775260,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-6 (view),VIEW,0.000260,1485.779218,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l6 (view),SET_ROWS,0.024531,1485.807604,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-6 (view),VIEW,0.000260,1485.812343,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l6 (view),SET_ROWS,0.020469,1485.836771,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-6 (view),VIEW,0.000416,1485.841718,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-6 (view) (permuted),PERMUTE,0.012448,1485.857760,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l6 (view),VIEW,0.000260,1485.862291,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l6 (view) (permuted),PERMUTE,0.009947,1485.876093,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l6 (view),VIEW,0.000313,1485.880573,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l6 (view) (permuted),PERMUTE,0.010156,1485.894583,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_235,FLASH_ATTN_EXT,0.036771,1485.935677,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-6,RESHAPE,0.000312,1485.940260,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_237,MUL_MAT,0.134531,1486.078489,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-6,ADD,0.001615,1486.084583,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-6,RMS_NORM,0.003229,1486.091666,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-6,MUL,0.001354,1486.096718,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-6,MUL_MAT,0.172500,1486.276093,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-6,MUL_MAT,0.162656,1486.443229,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-6,GLU,0.004375,1486.451979,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-6,MUL_MAT,0.167292,1486.623333,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-6,ADD,0.001302,1486.628958,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-7,RMS_NORM,0.003333,1486.636041,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-7,MUL,0.001407,1486.641146,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-7,MUL_MAT,0.056042,1486.700833,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-7,RESHAPE,0.000313,1486.705573,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-7,RMS_NORM,0.057708,1486.767083,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-7,MUL,0.001823,1486.773177,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-7,ROPE,0.002135,1486.779010,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-7,MUL_MAT,0.034479,1486.817187,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-7,RESHAPE,0.000312,1486.821666,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-7,MUL_MAT,0.066459,1486.891875,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-7,RESHAPE,0.000468,1486.896718,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-7,RMS_NORM,0.056667,1486.957083,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-7,MUL,0.001406,1486.962864,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-7,ROPE,0.001927,1486.968489,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-7 (view),VIEW,0.000469,1486.972500,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l7 (view),SET_ROWS,0.024480,1487.000573,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-7 (view),VIEW,0.000312,1487.005364,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l7 (view),SET_ROWS,0.012396,1487.021510,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-7 (view),VIEW,0.000521,1487.026510,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-7 (view) (permuted),PERMUTE,0.015417,1487.045677,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l7 (view),VIEW,0.000260,1487.050208,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l7 (view) (permuted),PERMUTE,0.012604,1487.066718,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l7 (view),VIEW,0.000886,1487.071875,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l7 (view) (permuted),PERMUTE,0.011510,1487.087135,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_270,FLASH_ATTN_EXT,0.036406,1487.127708,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-7,RESHAPE,0.000312,1487.132187,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_272,MUL_MAT,0.119740,1487.255573,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-7,ADD,0.001406,1487.261406,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-7,RMS_NORM,0.003229,1487.268489,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-7,MUL,0.001406,1487.273489,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-7,MUL_MAT,0.171615,1487.448698,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-7,MUL_MAT,0.171875,1487.625052,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-7,GLU,0.004375,1487.633750,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-7,MUL_MAT,0.162604,1487.800416,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-7,ADD,0.001407,1487.806198,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-8,RMS_NORM,0.003334,1487.813177,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-8,MUL,0.001562,1487.818385,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-8,MUL_MAT,0.057240,1487.879323,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-8,RESHAPE,0.000313,1487.883854,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-8,RMS_NORM,0.058750,1487.946406,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-8,MUL,0.002187,1487.952968,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-8,ROPE,0.002136,1487.958854,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-8,MUL_MAT,0.034531,1487.996979,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-8,RESHAPE,0.000416,1488.001614,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-8,MUL_MAT,0.089063,1488.094479,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-8,RESHAPE,0.000312,1488.099218,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-8,RMS_NORM,0.057656,1488.163958,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-8,MUL,0.001458,1488.169791,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-8,ROPE,0.001927,1488.175312,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-8 (view),VIEW,0.000260,1488.179062,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l8 (view),SET_ROWS,0.024323,1488.207031,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-8 (view),VIEW,0.000261,1488.211875,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l8 (view),SET_ROWS,0.013073,1488.228802,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-8 (view),VIEW,0.004531,1488.237604,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-8 (view) (permuted),PERMUTE,0.016042,1488.257760,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l8 (view),VIEW,0.004739,1488.266666,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l8 (view) (permuted),PERMUTE,0.011979,1488.282916,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l8 (view),VIEW,0.000677,1488.287864,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l8 (view) (permuted),PERMUTE,0.010052,1488.302760,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_305,FLASH_ATTN_EXT,0.036146,1488.343281,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-8,RESHAPE,0.000260,1488.347708,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_307,MUL_MAT,0.091614,1488.442968,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-8,ADD,0.001510,1488.448906,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-8,RMS_NORM,0.003229,1488.455885,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-8,MUL,0.001406,1488.460833,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-8,MUL_MAT,0.184323,1488.648854,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-8,MUL_MAT,0.170261,1488.823802,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-8,GLU,0.004323,1488.832604,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-8,MUL_MAT,0.172605,1489.009271,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-8,ADD,0.001354,1489.015000,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-9,RMS_NORM,0.003489,1489.022135,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-9,MUL,0.001511,1489.027396,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-9,MUL_MAT,0.065157,1489.096198,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-9,RESHAPE,0.000261,1489.100729,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-9,RMS_NORM,0.057656,1489.162291,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-9,MUL,0.001615,1489.168177,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-9,ROPE,0.002083,1489.173854,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-9,MUL_MAT,0.033958,1489.211458,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-9,RESHAPE,0.000468,1489.216093,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-9,MUL_MAT,0.090000,1489.309791,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-9,RESHAPE,0.000468,1489.314739,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-9,RMS_NORM,0.057813,1489.376302,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-9,MUL,0.001458,1489.382083,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-9,ROPE,0.001875,1489.387604,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-9 (view),VIEW,0.000260,1489.391458,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l9 (view),SET_ROWS,0.024427,1489.419531,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-9 (view),VIEW,0.000260,1489.424114,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l9 (view),SET_ROWS,0.012813,1489.440781,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-9 (view),VIEW,0.000417,1489.445573,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-9 (view) (permuted),PERMUTE,0.018750,1489.468229,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l9 (view),VIEW,0.004844,1489.477396,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l9 (view) (permuted),PERMUTE,0.015521,1489.497083,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l9 (view),VIEW,0.000312,1489.501718,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l9 (view) (permuted),PERMUTE,0.011197,1489.516718,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_340,FLASH_ATTN_EXT,0.030521,1489.551354,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-9,RESHAPE,0.000364,1489.555937,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_342,MUL_MAT,0.120313,1489.679948,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-9,ADD,0.001406,1489.685781,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-9,RMS_NORM,0.003177,1489.692708,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-9,MUL,0.001354,1489.697708,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-9,MUL_MAT,0.173073,1489.874375,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-9,MUL_MAT,0.172708,1490.051406,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-9,GLU,0.004375,1490.060208,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-9,MUL_MAT,0.170834,1490.235052,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-9,ADD,0.001562,1490.240937,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-10,RMS_NORM,0.003385,1490.247916,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-10,MUL,0.001719,1490.253281,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-10,MUL_MAT,0.056302,1490.313125,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-10,RESHAPE,0.000468,1490.317864,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-10,RMS_NORM,0.061250,1490.387708,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-10,MUL,0.001771,1490.394062,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-10,ROPE,0.002292,1490.399896,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-10,MUL_MAT,0.033959,1490.437500,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-10,RESHAPE,0.000312,1490.442083,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-10,MUL_MAT,0.092292,1490.538073,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-10,RESHAPE,0.000312,1490.542864,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-10,RMS_NORM,0.057292,1490.603854,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-10,MUL,0.001406,1490.609479,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-10,ROPE,0.002032,1490.615000,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-10 (view),VIEW,0.000313,1490.618906,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l10 (view),SET_ROWS,0.024271,1490.646823,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-10 (view),VIEW,0.000260,1490.651562,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l10 (view),SET_ROWS,0.012292,1490.667604,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-10 (view),VIEW,0.000469,1490.672448,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-10 (view) (permuted),PERMUTE,0.015364,1490.691614,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l10 (view),VIEW,0.000365,1490.696354,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l10 (view) (permuted),PERMUTE,0.016354,1490.716562,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l10 (view),VIEW,0.004792,1490.725573,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l10 (view) (permuted),PERMUTE,0.012657,1490.742500,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_375,FLASH_ATTN_EXT,0.040260,1490.787031,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-10,RESHAPE,0.000364,1490.791562,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_377,MUL_MAT,0.120781,1490.915989,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-10,ADD,0.001666,1490.922187,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-10,RMS_NORM,0.003229,1490.929166,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-10,MUL,0.001407,1490.934271,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-10,MUL_MAT,0.172032,1491.109896,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-10,MUL_MAT,0.172135,1491.286718,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-10,GLU,0.004375,1491.295416,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-10,MUL_MAT,0.166406,1491.465781,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-10,ADD,0.001354,1491.471458,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-11,RMS_NORM,0.003385,1491.478593,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-11,MUL,0.001511,1491.483854,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-11,MUL_MAT,0.065208,1491.552708,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-11,RESHAPE,0.000260,1491.557239,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-11,RMS_NORM,0.058802,1491.619843,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-11,MUL,0.002032,1491.626250,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-11,ROPE,0.002188,1491.632031,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-11,MUL_MAT,0.033958,1491.669583,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-11,RESHAPE,0.000469,1491.674323,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-11,MUL_MAT,0.090469,1491.768385,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-11,RESHAPE,0.000417,1491.773281,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-11,RMS_NORM,0.058125,1491.835156,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-11,MUL,0.001406,1491.840885,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-11,ROPE,0.001979,1491.846458,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-11 (view),VIEW,0.000312,1491.850364,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l11 (view),SET_ROWS,0.024635,1491.878593,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-11 (view),VIEW,0.000260,1491.883281,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l11 (view),SET_ROWS,0.012865,1491.900000,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-11 (view),VIEW,0.000520,1491.907916,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-11 (view) (permuted),PERMUTE,0.012864,1491.924843,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l11 (view),VIEW,0.000313,1491.929427,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l11 (view) (permuted),PERMUTE,0.010521,1491.943646,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l11 (view),VIEW,0.000261,1491.948177,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l11 (view) (permuted),PERMUTE,0.000469,1491.952448,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_410,FLASH_ATTN_EXT,0.023178,1491.979271,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-11,RESHAPE,0.000260,1491.983906,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_412,MUL_MAT,0.111823,1492.099427,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-11,ADD,0.001458,1492.105416,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-11,RMS_NORM,0.003230,1492.112448,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-11,MUL,0.001406,1492.117552,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-11,MUL_MAT,0.171250,1492.292343,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-11,MUL_MAT,0.171510,1492.468281,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-11,GLU,0.004427,1492.477239,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-11,MUL_MAT,0.179687,1492.660989,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-11,ADD,0.001354,1492.666927,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-12,RMS_NORM,0.003333,1492.674010,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-12,MUL,0.001458,1492.679062,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-12,MUL_MAT,0.065885,1492.748541,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-12,RESHAPE,0.000313,1492.753073,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-12,RMS_NORM,0.060573,1492.817448,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-12,MUL,0.001822,1492.823593,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-12,ROPE,0.002188,1492.829479,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-12,MUL_MAT,0.034218,1492.867291,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-12,RESHAPE,0.000417,1492.871927,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-12,MUL_MAT,0.090677,1492.966302,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-12,RESHAPE,0.000312,1492.970989,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-12,RMS_NORM,0.057813,1493.032552,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-12,MUL,0.001406,1493.038333,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-12,ROPE,0.002083,1493.044062,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
